序号,用户,评论,时间
6718,花辞树99,东风夜放花千树，更吹落，一夜星如雨 这句一直在脑海中盘旋,3月26日 00:41
6557,Wang_Yaling,东风夜放花千树 更吹落星如雨 太美了,3月26日 09:27
26106,ye徐百亿,东方瑰宝,3月22日 14:15
16593,雨前带狗侍卫,东！我想来一件！,3月23日 08:30
6229,雾亦非,定中生出勤劳，勤劳中出一些灵巧，中国人的聪明能干就是这么来的吗//: 太美了吧！,3月26日 14:58
1793,所以我弃权了,订门帘的时候那一笑我真的爱了,4月4日 21:10
20189,单车小子25,顶我上去,3月22日 23:10
5488,甲子小兔几,顶🔝,3月27日 10:22
24673,迷茫9109,顶,3月22日 20:18
9623,吧啦啦-文静Tong,叮叮当,3月24日 07:43
9442,X云中书,丁香盘扣太赞了！！！,3月24日 10:22
25477,呦呦闻鹿鸣,掉色吗？,3月22日 17:01
19972,Real路,掉色,3月22日 23:19
24098,幸好我可爱-,掉落人间的仙女？好多年了一直默默关注 这次感触好深 来来回回看了几遍这个视频 活成自己想要的样子 有亲人陪伴 继续加油哦,3月22日 20:55
13966,章鱼烧叶子,靛色太美了,3月23日 13:30
16997,Richard_睿澈,靛泥能吃吗？,3月23日 07:43
16395,花落风晓,靛蓝真的是很好看的颜色,3月23日 08:52
8346,mamu-zqq,靛蓝草在我老家遍地开花,3月24日 22:45
22641,MANGOZT,靛蓝布如今各色各样，她又让我们看到最原始的制作模样,3月22日 21:44
14508,云梦浩瀚19,靛出于蓝，捣练图般的画卷,3月23日 12:28
30866,是我执意要选的,电视不能投屏 好难受,3月21日 19:31
32310,明镜亦非台200602,电脑看不到弹幕,3月21日 16:01
4920,_Melody_小丸子,点赞子柒,3月27日 23:21
209,毛毛虫小宝儿,点赞了再看，肯定棒棒的！！！！,3月20日 14:26
25403,江北新区-亏空生活圈,点赞了，非常给力的感觉,3月22日 17:24
11634,苏苑阁,点赞狂魔,3月23日 19:51
1749,另一种执着111,点赞,4月4日 23:25
6061,弹一笑嘻嘻嘻嘻嘻,点赞,3月26日 18:03
29714,Dacyran,点赞,3月21日 22:01
30834,刘小乐LSM,点开微博，突然想看看你有没有更新（因为实在等好久了），一看，还以为我看错了，真好，又看到了你的更新视频，要注意身体哦,3月21日 19:35
31225,有凤来仪哈哈哈,点火用的都是火柴盒，好有乡村生活气息。子柒姐姐好棒,3月21日 18:35
19220,_狐墨_,点个赞，留个名才行哦,3月22日 23:52
19171,太阳yaoyang,第一眼看到你发的微博 超级兴奋,3月22日 23:54
2313,南歌YX,第一件事 看子柒,4月2日 10:22
155,把酒言欢,第一第一，给我,3月20日 12:14
29902,Poliage,第一次转发七哥的微博！真的超级喜欢超级佩服的一个小姐姐，太优秀了吧！！！,3月21日 21:37
14288,夢一个余生,第一次转发哈哈哈,3月23日 12:50
29884,准备高考的xy,第一次注意到姐姐，真的太优秀了啊,3月21日 21:40
29176,超-越梦想2阳-帆起航,第一次真正了解染布的过程，中华文化博大精深！,3月21日 22:58
27340,风中奔跑的猫44112,第一次在微博见到李子柒，加油了,3月22日 09:40
20987,晓蕾梦呓,第一次完整看完你的视频，世上居然有这么能干漂亮的小姑娘，太不容易了！那双粗糙的手足以见证所有的艰辛,3月22日 22:41
6056,植物书女孩,第一次完整地看李子柒的视频 深深地佩服呀 看她的视频能让我静下心来 去思考（以前见到那么长的视频都会想着跳过） 谢谢,3月26日 18:11
20781,侯明语,第一次完整的看这个视频，真的超级厉害！,3月22日 22:48
1368,徽记大兴,第一次全部完整看完了，着迷。。,4月10日 11:20
14931,Starry六金,第一次迫切想成为一个人的铁粉,3月23日 11:26
415,小米粒粒zi,第一次你的视频，真的是大神啊，怎么做这么好，佩服,4月29日 20:24
5081,为溪丽颖,第一次买你家螺蛳粉，快递被偷了，不知道还能不能找到了,3月27日 20:19
26506,若浅39833,第一次留言,3月22日 12:57
26847,521OPH,第一次来，竟然看完了,3月22日 11:33
6491,浅谈丶如茶,第一次看这样的视频，路转粉,3月26日 10:21
8156,快去完成今天的计划,第一次看完,3月25日 00:15
5859,佛佛系系_不离不弃,第一次看她的视频真的惊到了,3月26日 22:00
12699,一只学习型小狼,第一次看她的视频，真的很让人安静呢,3月23日 16:40
14269,壹枝蒿,第一次看她的视频 手残的我流下两行泪,3月23日 12:53
8599,Niki猪猪猪,第一次看染布，新的知识点增加了,3月24日 20:34
14766,沐茫小夕,第一次看你发的微博，感觉好美，好有生活气息，我也住在农村，现在在院子里能听到麻雀叽叽喳喳的叫声，感觉岁月静好。希望你多发一些视频哦~,3月23日 11:50
27378,59LYL,第一次看你的微博，早就听说你火了好久了。今天认认真真看了你的作品，只想说，李子柒，你真棒，加油！！,3月22日 09:33
9059,蔓兮·故人戏,第一次看你的视频，喜欢这样的生活，喜欢这样的文化渲染。,3月24日 14:22
22224,鼎爱沐子,第一次看你的视频，觉得你非常用心。,3月22日 21:58
31088,JHUIingink,第一次看李子柒的视频。以前常听说，但没怎么关注，今天看完这个视频，真的是不得不佩服啊,3月21日 18:59
27866,不会乳摇的妹抖,第一次看李子柒的视频，只想说四个字，世外桃源！,3月22日 04:50
25803,桔子Elva,第一次看李子柒的视频，可能之前网上推荐的太多，有点烦，一直不想看，今天看完真的好感动，当下生活太浮躁，这种归园田居的生活实名羡慕，当然，还有她的才华,3月22日 15:27
9319,相信爱与正义的无知少年62379,第一次看李子柒的视频 很喜欢的调调儿 节奏很好,3月24日 11:51
6389,Rbfwwbfrryfwwbfr,第一次看了你的视频让我很感动，太棒了吧，子柒姐姐,3月26日 12:24
27600,天香浅秋,第一次看就迷上了，喜欢这样的净境与惬意！,3月22日 08:29
18254,紫傓,第一次看见完整的染布哦,3月23日 00:49
22009,00天之大_422,第一次看到染布,3月22日 22:05
19934,花花wu5,第一次看，肯定会越来越洗寰滴,3月22日 23:20
26875,过客漓汐,第一次看 感觉好震撼❤️,3月22日 11:26
23588,古寺里无枣,第一次看,3月22日 21:13
609,leng1227,第一次觉得蓝布好好看,4月27日 00:28
23204,有钱tu,第一次见这个👍👍,3月22日 21:26
5177,洛溪41,第一次见染布，太棒了,3月27日 18:19
11755,gonglianghui,第一次见到染布，以前完全不了解，子柒又把这些快被遗忘的传统工艺带到大家面前，让更多的人了解…,3月23日 19:30
25800,骑着毛驴去南极,第一次给你留言，一个把日子过成诗一般的女孩。以前看过你的视频，非常喜欢。弘扬了中国的传统文化和孝道。,3月22日 15:28
20334,瑶瑶爱夏天,第一次给你留言,3月22日 23:05
29124,CHEN-pcy,第一次感受到美到想哭是什么感觉…真的…,3月21日 23:03
14954,basilay,第一次,3月23日 11:23
3445,秋荻随我流浪远,第一，我妈也会做衣服，但是她没教我 第二，以前的邻居奶奶家也是做米酒的，跟视频里的一样 第三，春天好风光 第四，染布不易，柒姐厉害,3月30日 01:08
37,xjyzyhxjcxzs,第一！！！！,3月20日 12:13
12415,佐岸加或减,第三年的日常关注子柒。,3月23日 17:28
4566,你猜你猜LM,第六遍了,3月28日 15:09
4903,我目的很纯,第76+n遍看这个视频，总算让我发现了一些问题。1、人太美，脸庞太精致，如同演员在表演。2、环境太好，瓜果蔬菜郁郁葱葱，周围景色太美，简直是赤裸裸的炫耀，让人羡慕嫉妒恨。3、画面感过于强烈，对人心的冲击力太大，容易令人上瘾而无法自拔。,3月27日 23:39
2143,可爱二当家813,弟弟看完说了两句话，我想去农村，我想缝布。现在在缝纸，A4的。,4月2日 20:45
5268,双業幼稚园biu,弟弟看了你的视频  说你好漂亮,3月27日 15:37
6834,壹生止为,地球最强女人，,3月25日 23:17
9687,想变小瘦墩,地表最强,3月24日 03:33
16530,孵鸡蛋的小狐狸,地表最强,3月23日 08:37
10110,大阪人挪木出哇,地h,3月23日 23:30
5640,张垚垚丶,底板好怎么穿都漂亮,3月27日 01:01
12092,文命56672,滴滴滴,3月23日 18:29
25866,捕光小能手,滴滴滴,3月22日 15:13
4401,有壶酒,滴滴打卡,3月28日 20:14
4911,阿线啊,滴滴,3月27日 23:29
6060,鲈鱼吕Lyyying,滴滴,3月26日 18:04
12780,周周是枚小麻医,滴滴,3月23日 16:27
26968,_肖肖na,滴滴,3月22日 11:03
6930,落絮絮,滴！打卡！,3月25日 22:27
24191,喜欢喝榴莲牛奶,滴,3月22日 20:52
22208,邓勇气,等子柒更新好久好久了！一边担心你会不会受疫情影响了，一边又在想你会不会是去当义工了😂总之回来了就好😊,3月22日 21:58
5601,承诺已是过去88937,等子柒更新等的花都谢了，天天进来看什么时候能更新,3月27日 03:00
23585,巫女力娜,等子柒的视频，真的等了好久好久,3月22日 21:13
26849,蓝小未is,等这么久终于更新了，不过值得等待！,3月22日 11:32
15353,夏季的芦荟,等这么久，值了！！！！,3月23日 10:34
29106,一壶浊酒滚清茶,等这个更新从年前等到年后每次大晚上的就想到柒姐的视频里感受宁静,3月21日 23:04
9047,改名字真难都被占用了,等晕,3月24日 14:32
20008,永远爱小汪和屁屁涛,等于等到宁的视频了，你的出现总是有很多惊喜,3月22日 23:17
21785,颜熙Too,等于等到你更新了,3月22日 22:12
21270,TR_鹣鲽,等于等到你 还好我没放弃~,3月22日 22:30
26906,今年一定要立flag呀,等一树花开，等一袭蓝衣来！,3月22日 11:19
20701,心善则镁,等一个晴天。,3月22日 22:50
4745,不会飞的小蝴蝶酱,等一个更新,3月28日 10:08
6151,不会飞的小蝴蝶酱,等一个更新,3月26日 16:20
32294,遇见Alice_,等星星等月亮终于发微博了子柒也太心灵手巧了吧,3月21日 16:02
30062,勤劳的暴暴熊,等小姐姐好久，终于又见到了，还没看，想先来个👍,3月21日 21:15
29394,彭然Hermes心动,等小姐姐更博太不容易了，记得以前都是隔几天更一次博的，我那时候连上课的时候都要看小姐姐更的视频，太喜欢小姐姐了！！小心心给你,3月21日 22:36
12209,Martina杨兔纸,等小姐姐的视频等好久了,3月23日 18:06
32041,无敌阿蒙kk,等夏天 梅子金黄杏子肥 时/💐,3月21日 16:38
21829,Eileen_blue_stone,等我老了，我也回乡过田园生活。,3月22日 22:11
13549,酩酊花深处,等我高考完也要回家乡过一段这样的日子！,3月23日 14:27
3024,阿言Yuri,等我,3月31日 13:17
30312,Nancy_王王王小妹,等太久了呜呜,3月21日 20:41
4513,叫我求知欲,等太久了吧,3月28日 16:48
19466,哆啦a橗,等太久了，好喜欢💕,3月22日 23:39
32332,木子湘ting,等太久了，都舍不得开倍速,3月21日 15:58
9737,大大大容2037,等太久了！看你手都染色了！,3月24日 01:55
25346,六元与白,等太久了,3月22日 17:41
32349,时遇12,等太久了,3月21日 15:56
32657,殷慧殷,等太久了,3月21日 15:18
7127,鹤望兰mm,等太久啦，终于更新了,3月25日 19:47
23932,梦年海沫深_,等死了 终于更新了,3月22日 21:00
16224,WU慧玲,等柒姐的视频等了好久好久。。。。。,3月23日 09:08
21779,筠蒟蒻,等你我受冷风吹,3月22日 22:12
11314,鲸鱼沙雕,等你我等了那么久,3月23日 20:48
11035,梦第呀,等你太久了七七,3月23日 21:35
22539,王小min2,等你视频一年都是值得的！,3月22日 21:48
25861,二月single,等你视频好久了，看你视频很温馨，身在其中一样,3月22日 15:14
29568,潇微微xw,等你那么久，终于来啦,3月21日 22:18
30929,大lylylylyly,等你那么久,3月21日 19:21
29702,全世界我最牛,等你了45天，一发视频各大公众号转发你的消息，当代流量小🌸,3月21日 22:02
4726,Superwomanfly,等你好久呜呜呜,3月28日 10:40
17941,小小甜西瓜汁,等你好久了[米奇比心][米奇比心],3月23日 01:22
30373,猩本猩,等你好久了！！！！！,3月21日 20:33
5301,杨小花就是我啊,等你好久了    你真的太厉害了  柒姐,3月27日 14:45
8968,好好休息一下子,等你好久了,3月24日 15:33
15047,指上的花,等你好久了,3月23日 11:10
27614,苒冉心情晴,等你好久了,3月22日 08:22
31770,羊羊羊id,等你好久了,3月21日 17:15
21307,来一份蚵仔煎,等你好久啦姐姐,3月22日 22:29
31839,长跑冠军z,等你好久啦姐姐,3月21日 17:07
7028,枯枝落叶总含秋,等你好久啦 还是那么瘦~~~,3月25日 21:25
22049,瘦了之后才可以改昵称的宝宝猪,等你好久啦,3月22日 22:04
29206,Max虐腹肌,等你好久啦,3月21日 22:55
25573,陳-Dec,等你好久咯,3月22日 16:37
28324,破霄,等你好久,3月22日 00:45
6365,LY婷婷2012,等你更新很久拉，精神食粮,3月26日 12:42
4811,往事不再提岁月不回首,等你更新等了很久很久呢。,3月28日 02:48
29664,阿静_萌球球,等你更新等了好久哦！别来无恙！爱你哟！,3月21日 22:08
17146,PANER-RUN,等你更新等得好辛苦,3月23日 07:14
16564,菡萏敏,等你更博等到心碎！！！！,3月23日 08:33
10000,_藍宇,等你更博，我都快等哭了，天天到微博看更新没,3月23日 23:51
27135,SWEET_TINTING,等你发视频等哭了,3月22日 10:26
18727,喜欢峰峰的帅帅卢,等你等了好久了终于看到了激动,3月23日 00:15
9568,给我康康给我康康1989,等你等了好久啦每天来看好多次,3月24日 08:43
6132,啦嗡,等你等了好久,3月26日 16:44
17678,chelsea_mm,等你等很久啦！想你啦！,3月23日 02:11
23957,券券券我给我给行了吧,等你等好久,3月22日 21:00
31893,木岑树林Ashley,等你等多久都愿意,3月21日 16:58
7038,爱吃瓜的咩咩羊,等你等的太久了 但我知道你一定会来,3月25日 21:14
19277,黑白配1113,等你等的花开了,3月22日 23:49
22050,酷啊洁2005,等你等的好着急😭,3月22日 22:04
3620,小小小小小小的心愿,等你等的好辛苦啊，好辛苦！,3月29日 23:12
15207,蔡允儿6113117162,等你等的好辛苦！每天来看看你更新了没？终于看到你更新了！比谈恋爱还开心😁,3月23日 10:49
16032,王-王令,等你等的好辛苦,3月23日 09:25
24418,李木子_lzy,等你等的东去春又来啊，我太难了,3月22日 20:43
16015,QQP漆,等你等得要疯了,3月23日 09:26
8549,午夜红唇2013,等你等得我都怀孕了,3月24日 21:04
15271,来时春已尽吖,等你等得花儿都谢了,3月23日 10:42
25048,路德维希·福尔摩斯,等你等得花都开了,3月22日 18:56
9014,小鱼儿多比,等你等得好辛苦不过一看到你一切都值得,3月24日 14:55
14636,#NAME?,等你等得好辛苦啊,3月23日 12:09
3716,狗老师的粉丝就是我啊,等你等得好辛苦，不过值了，这应该是你最长的一个视频了，看见你那双手挺佩服你的爱你，一直,3月29日 21:46
